equipment_id,building_id,equipment_type,system_category,floor_or_zone,manufacturer,model,install_year,rated_power_kw,status,criticality,data_origin
EQ01162,BLD075,Cooling Tower,HVAC,Roof,Carrier,COO-533,2022,194.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01163,BLD075,Water Pump,Plumbing,4,Schneider,WAT-317,2009,161.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01164,BLD075,MDB,Electrical,23,Panasonic,MDB-396,2015,432.0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01165,BLD075,AHU,HVAC,20,Panasonic,AHU-766,2017,306.3,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01166,BLD075,MDB,Electrical,14,Schneider,MDB-583,2021,30.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01167,BLD075,FCU,HVAC,6,Trane,FCU-298,2017,427.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01168,BLD075,Generator,Electrical,16,Mitsubishi,GEN-667,2014,443.5,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01169,BLD075,Booster Pump,Plumbing,23,Grundfos,BOO-295,2006,206.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01170,BLD075,Fire Pump,Fire Safety,14,Trane,FIR-673,2021,21.2,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01171,BLD075,Water Pump,Plumbing,27,Trane,WAT-381,2011,388.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01172,BLD075,Booster Pump,Plumbing,1,Panasonic,BOO-665,2007,166.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01173,BLD075,Lighting Panel,Lighting,15,Daikin,LIG-853,2017,292.5,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01174,BLD076,Cooling Tower,HVAC,Roof,Toshiba,COO-453,2012,334.5,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01175,BLD076,AHU,HVAC,3,Toshiba,AHU-362,2009,160.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01176,BLD076,Temperature Sensor,BMS,10,ABB,TEM-327,2023,0,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ01177,BLD076,Booster Pump,Plumbing,7,Mitsubishi,BOO-493,2023,114.9,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01178,BLD076,Temperature Sensor,BMS,15,Toshiba,TEM-897,2017,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01179,BLD076,CO2 Sensor,BMS,7,Mitsubishi,CO2-251,2021,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01180,BLD076,Lift,Vertical Transport,8,LS Electric,LIF-969,2008,443.4,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01181,BLD076,Water Pump,Plumbing,11,Hitachi,WAT-158,2020,333.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01182,BLD076,Humidity Sensor,BMS,13,LS Electric,HUM-574,2011,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01183,BLD076,Fire Pump,Fire Safety,4,ABB,FIR-915,2023,55.7,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01184,BLD076,Humidity Sensor,BMS,13,ABB,HUM-400,2019,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01185,BLD076,Lighting Panel,Lighting,5,Grundfos,LIG-932,2020,324.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01186,BLD076,Humidity Sensor,BMS,12,Carrier,HUM-778,2007,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01187,BLD076,Water Pump,Plumbing,7,Siemens,WAT-319,2017,210.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01188,BLD077,Booster Pump,Plumbing,10,Panasonic,BOO-817,2019,317.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01189,BLD077,Humidity Sensor,BMS,10,Mitsubishi,HUM-401,2016,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01190,BLD077,Cooling Tower,HVAC,Roof,Hitachi,COO-306,2015,33.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01191,BLD077,MDB,Electrical,8,Trane,MDB-646,2010,195.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01192,BLD077,Temperature Sensor,BMS,13,LS Electric,TEM-281,2010,0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01193,BLD077,Lift,Vertical Transport,7,Hitachi,LIF-181,2019,433.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01194,BLD077,Split AC,HVAC,5,ABB,SPL-965,2024,67.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01195,BLD077,Fire Pump,Fire Safety,9,Schneider,FIR-480,2022,104.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01196,BLD077,Transformer,Electrical,9,Siemens,TRA-943,2026,193.8,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01197,BLD077,Transformer,Electrical,22,Panasonic,TRA-484,2013,360.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01198,BLD077,CO2 Sensor,BMS,18,Mitsubishi,CO2-466,2020,0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01199,BLD077,Transformer,Electrical,12,Panasonic,TRA-969,2013,204.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01200,BLD077,Lighting Panel,Lighting,18,ABB,LIG-625,2021,389.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ01201,BLD077,Chiller,HVAC,25,ABB,CHI-431,2025,235.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01202,BLD077,CO2 Sensor,BMS,25,Schneider,CO2-601,2026,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01203,BLD077,CO2 Sensor,BMS,9,ABB,CO2-848,2025,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01204,BLD077,Booster Pump,Plumbing,24,Siemens,BOO-707,2017,414.3,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01205,BLD077,CO2 Sensor,BMS,2,ABB,CO2-412,2015,0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01206,BLD077,Chiller,HVAC,10,Trane,CHI-224,2017,395.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01207,BLD077,Lift,Vertical Transport,12,Mitsubishi,LIF-533,2022,219.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01208,BLD077,Water Pump,Plumbing,15,Panasonic,WAT-738,2017,119.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01209,BLD078,Water Pump,Plumbing,3,LS Electric,WAT-159,2016,188.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01210,BLD078,Fire Pump,Fire Safety,9,Panasonic,FIR-389,2016,357.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01211,BLD078,Lighting Panel,Lighting,7,Trane,LIG-831,2017,139.4,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01212,BLD078,Chiller,HVAC,22,ABB,CHI-824,2012,193.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ01213,BLD078,Temperature Sensor,BMS,3,Trane,TEM-259,2020,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01214,BLD078,CO2 Sensor,BMS,13,Carrier,CO2-323,2010,0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01215,BLD078,MDB,Electrical,12,LS Electric,MDB-266,2025,367.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01216,BLD078,Fire Pump,Fire Safety,18,Grundfos,FIR-432,2014,14.0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01217,BLD078,CO2 Sensor,BMS,14,Grundfos,CO2-841,2024,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01218,BLD078,MDB,Electrical,4,Toshiba,MDB-480,2024,31.8,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01219,BLD078,MDB,Electrical,24,Siemens,MDB-488,2012,234.9,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01220,BLD079,Fire Pump,Fire Safety,3,ABB,FIR-808,2022,166.6,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01221,BLD079,Temperature Sensor,BMS,8,Mitsubishi,TEM-658,2020,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01222,BLD079,Booster Pump,Plumbing,8,Mitsubishi,BOO-490,2019,370.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01223,BLD079,Water Pump,Plumbing,3,Toshiba,WAT-674,2021,156.6,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01224,BLD079,Temperature Sensor,BMS,2,Carrier,TEM-649,2021,0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01225,BLD079,AHU,HVAC,1,Toshiba,AHU-732,2026,8.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01226,BLD079,Lighting Panel,Lighting,4,Siemens,LIG-829,2022,142.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01227,BLD079,Water Pump,Plumbing,5,LS Electric,WAT-504,2021,38.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ01228,BLD079,Transformer,Electrical,4,Schneider,TRA-506,2023,178.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ01229,BLD079,Water Pump,Plumbing,3,Schneider,WAT-977,2024,254.6,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01230,BLD079,Chiller,HVAC,2,Toshiba,CHI-401,2020,361.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01231,BLD079,Generator,Electrical,9,Daikin,GEN-307,2023,386.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ01232,BLD079,Booster Pump,Plumbing,8,Hitachi,BOO-752,2026,322.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01233,BLD079,Booster Pump,Plumbing,8,Carrier,BOO-245,2025,405.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ01234,BLD079,AHU,HVAC,8,Schneider,AHU-581,2026,328.5,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01235,BLD079,Booster Pump,Plumbing,5,Hitachi,BOO-797,2024,199.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01236,BLD079,Lighting Panel,Lighting,1,Hitachi,LIG-118,2023,286.1,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01237,BLD079,Split AC,HVAC,1,Daikin,SPL-418,2024,272.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01238,BLD079,Fire Pump,Fire Safety,7,Siemens,FIR-736,2023,414.7,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01239,BLD079,AHU,HVAC,3,Panasonic,AHU-730,2025,197.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ01240,BLD079,Chiller,HVAC,5,Siemens,CHI-890,2025,77.3,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01241,BLD079,Cooling Tower,HVAC,Roof,LS Electric,COO-676,2024,337.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01242,BLD080,Water Pump,Plumbing,4,Hitachi,WAT-879,2014,433.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ01243,BLD080,Lighting Panel,Lighting,14,ABB,LIG-284,2026,372.3,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01244,BLD080,Split AC,HVAC,5,Daikin,SPL-432,2007,162.1,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01245,BLD080,FCU,HVAC,3,Siemens,FCU-607,2023,121.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01246,BLD080,Split AC,HVAC,3,Grundfos,SPL-652,2023,288.8,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01247,BLD080,Fire Pump,Fire Safety,3,Hitachi,FIR-768,2023,254.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01248,BLD080,Generator,Electrical,16,Mitsubishi,GEN-905,2021,25.4,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01249,BLD080,FCU,HVAC,13,Panasonic,FCU-644,2018,407.5,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01250,BLD080,Lighting Panel,Lighting,17,Trane,LIG-266,2016,120.6,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01251,BLD080,Cooling Tower,HVAC,Roof,Mitsubishi,COO-181,2006,314.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01252,BLD080,Cooling Tower,HVAC,Roof,Carrier,COO-782,2018,9.9,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01253,BLD080,Transformer,Electrical,3,Trane,TRA-346,2025,423.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01254,BLD080,Booster Pump,Plumbing,13,Grundfos,BOO-557,2020,17.1,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01255,BLD080,Lighting Panel,Lighting,3,ABB,LIG-371,2013,254.1,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01256,BLD080,Chiller,HVAC,18,Daikin,CHI-632,2017,292.3,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01257,BLD080,Lift,Vertical Transport,11,LS Electric,LIF-881,2015,361.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01258,BLD080,Cooling Tower,HVAC,Roof,LS Electric,COO-262,2013,347.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01259,BLD080,Cooling Tower,HVAC,Roof,Toshiba,COO-775,2009,342.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01260,BLD080,Chiller,HVAC,7,Carrier,CHI-989,2008,97.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01261,BLD081,Split AC,HVAC,14,Trane,SPL-519,2026,424.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ01262,BLD081,Generator,Electrical,10,Mitsubishi,GEN-624,2026,302.3,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01263,BLD081,Fire Pump,Fire Safety,3,Panasonic,FIR-612,2026,131.2,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01264,BLD081,FCU,HVAC,7,Carrier,FCU-271,2026,293.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ01265,BLD081,Cooling Tower,HVAC,Roof,LS Electric,COO-907,2026,371.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01266,BLD081,Generator,Electrical,2,Toshiba,GEN-147,2026,253.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01267,BLD081,Transformer,Electrical,5,Grundfos,TRA-283,2026,31.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ01268,BLD081,MDB,Electrical,1,Daikin,MDB-675,2026,94.6,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01269,BLD081,Lift,Vertical Transport,12,Daikin,LIF-725,2026,18.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01270,BLD081,AHU,HVAC,12,LS Electric,AHU-682,2026,227.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ01271,BLD081,CO2 Sensor,BMS,10,Toshiba,CO2-336,2026,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01272,BLD082,Split AC,HVAC,1,Panasonic,SPL-969,2026,40.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01273,BLD082,CO2 Sensor,BMS,2,Siemens,CO2-344,2013,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01274,BLD082,Water Pump,Plumbing,5,Siemens,WAT-600,2023,435.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01275,BLD082,Cooling Tower,HVAC,Roof,Carrier,COO-861,2018,202.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01276,BLD082,AHU,HVAC,7,Trane,AHU-338,2023,141.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01277,BLD082,Lift,Vertical Transport,8,Mitsubishi,LIF-984,2017,213.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01278,BLD082,Water Pump,Plumbing,7,Trane,WAT-144,2016,161.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ01279,BLD082,Humidity Sensor,BMS,4,LS Electric,HUM-795,2019,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01280,BLD082,FCU,HVAC,1,Toshiba,FCU-499,2024,94.4,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01281,BLD082,Transformer,Electrical,8,Mitsubishi,TRA-815,2021,434.2,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01282,BLD082,Cooling Tower,HVAC,Roof,Panasonic,COO-101,2018,411.5,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01283,BLD082,Chiller,HVAC,1,Daikin,CHI-684,2018,330.3,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01284,BLD082,Transformer,Electrical,4,Carrier,TRA-148,2018,427.7,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01285,BLD082,Cooling Tower,HVAC,Roof,Trane,COO-595,2017,15.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01286,BLD082,Humidity Sensor,BMS,1,Hitachi,HUM-917,2023,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01287,BLD082,Split AC,HVAC,1,Panasonic,SPL-976,2025,76.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01288,BLD082,Temperature Sensor,BMS,1,LS Electric,TEM-889,2019,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01289,BLD082,AHU,HVAC,8,LS Electric,AHU-470,2024,287.4,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01290,BLD083,Booster Pump,Plumbing,26,Schneider,BOO-886,2023,281.1,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01291,BLD083,Lift,Vertical Transport,3,Panasonic,LIF-113,2013,431.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01292,BLD083,Fire Pump,Fire Safety,1,Trane,FIR-250,2004,427.0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01293,BLD083,Temperature Sensor,BMS,16,Mitsubishi,TEM-322,2020,0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01294,BLD083,Water Pump,Plumbing,24,Siemens,WAT-427,2005,303.9,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01295,BLD083,Booster Pump,Plumbing,17,Daikin,BOO-344,2017,164.1,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ01296,BLD083,MDB,Electrical,22,Mitsubishi,MDB-820,2025,310.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01297,BLD083,Fire Pump,Fire Safety,24,Hitachi,FIR-222,2018,321.1,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01298,BLD083,Fire Pump,Fire Safety,24,Carrier,FIR-909,2015,357.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01299,BLD083,Lighting Panel,Lighting,23,Hitachi,LIG-459,2025,395.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01300,BLD083,Split AC,HVAC,14,ABB,SPL-867,2009,143.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ01301,BLD083,Booster Pump,Plumbing,1,Schneider,BOO-595,2014,290.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ01302,BLD083,AHU,HVAC,15,Toshiba,AHU-419,2004,445.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ01303,BLD083,CO2 Sensor,BMS,23,Carrier,CO2-322,2011,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01304,BLD083,Chiller,HVAC,8,Toshiba,CHI-783,2014,154.5,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01305,BLD083,Lighting Panel,Lighting,15,Mitsubishi,LIG-772,2009,120.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01306,BLD083,Lift,Vertical Transport,7,ABB,LIF-436,2020,222.5,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01307,BLD083,Humidity Sensor,BMS,14,Carrier,HUM-488,2025,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01308,BLD083,Transformer,Electrical,9,Schneider,TRA-677,2021,366.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ01309,BLD083,Lighting Panel,Lighting,7,Toshiba,LIG-644,2011,196.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01310,BLD083,Water Pump,Plumbing,24,Siemens,WAT-843,2005,52.5,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01311,BLD083,CO2 Sensor,BMS,17,Schneider,CO2-146,2024,0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01312,BLD084,Water Pump,Plumbing,2,Trane,WAT-349,2022,284.7,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01313,BLD084,AHU,HVAC,18,Mitsubishi,AHU-199,2024,65.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01314,BLD084,Fire Pump,Fire Safety,1,Toshiba,FIR-234,2026,273.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ01315,BLD084,Water Pump,Plumbing,11,Daikin,WAT-378,2026,230.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ01316,BLD084,Water Pump,Plumbing,22,Hitachi,WAT-379,2022,227.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01317,BLD084,Transformer,Electrical,17,ABB,TRA-434,2022,71.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ01318,BLD084,Cooling Tower,HVAC,Roof,Trane,COO-845,2022,148.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01319,BLD084,Booster Pump,Plumbing,28,LS Electric,BOO-153,2023,290.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01320,BLD084,Fire Pump,Fire Safety,24,Panasonic,FIR-193,2021,73.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01321,BLD084,MDB,Electrical,18,Grundfos,MDB-311,2025,63.5,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01322,BLD084,Temperature Sensor,BMS,8,Siemens,TEM-199,2024,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01323,BLD084,Fire Pump,Fire Safety,21,Grundfos,FIR-657,2025,47.3,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01324,BLD084,Water Pump,Plumbing,22,Toshiba,WAT-718,2021,10.2,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01325,BLD085,Temperature Sensor,BMS,1,Toshiba,TEM-831,2020,0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01326,BLD085,Generator,Electrical,3,Siemens,GEN-282,2025,150.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01327,BLD085,Generator,Electrical,24,Grundfos,GEN-243,2025,266.0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01328,BLD085,Chiller,HVAC,10,Trane,CHI-653,2020,197.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01329,BLD085,Split AC,HVAC,25,Hitachi,SPL-592,2024,314.1,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ01330,BLD085,Cooling Tower,HVAC,Roof,Grundfos,COO-719,2022,326.0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01331,BLD085,Chiller,HVAC,10,Hitachi,CHI-508,2026,20.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01332,BLD085,Lift,Vertical Transport,19,Schneider,LIF-557,2024,139.1,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01333,BLD085,Split AC,HVAC,14,LS Electric,SPL-747,2023,225.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01334,BLD085,Fire Pump,Fire Safety,15,Siemens,FIR-607,2025,132.3,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ01335,BLD085,Booster Pump,Plumbing,17,Hitachi,BOO-236,2023,190.7,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01336,BLD086,Cooling Tower,HVAC,Roof,Schneider,COO-475,2022,51.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01337,BLD086,Humidity Sensor,BMS,6,Daikin,HUM-533,2017,0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01338,BLD086,Transformer,Electrical,14,Schneider,TRA-825,2016,107.5,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01339,BLD086,Split AC,HVAC,8,Daikin,SPL-839,2016,355.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ01340,BLD086,Booster Pump,Plumbing,18,Grundfos,BOO-269,2005,358.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ01341,BLD086,MDB,Electrical,5,Daikin,MDB-426,2018,439.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ01342,BLD086,Split AC,HVAC,17,LS Electric,SPL-809,2009,296.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01343,BLD086,Split AC,HVAC,22,ABB,SPL-389,2015,239.5,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ01344,BLD086,Lighting Panel,Lighting,17,Grundfos,LIG-350,2017,145.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01345,BLD086,Fire Pump,Fire Safety,13,Siemens,FIR-908,2024,322.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ01346,BLD086,MDB,Electrical,2,Trane,MDB-376,2016,96.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01347,BLD086,Booster Pump,Plumbing,1,Daikin,BOO-473,2013,344.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01348,BLD086,Split AC,HVAC,14,Panasonic,SPL-449,2018,136.1,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01349,BLD086,Lift,Vertical Transport,2,Schneider,LIF-788,2002,337.8,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01350,BLD086,Lighting Panel,Lighting,18,ABB,LIG-601,2015,1.8,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01351,BLD086,Lift,Vertical Transport,9,Hitachi,LIF-947,2017,345.7,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01352,BLD086,Lift,Vertical Transport,13,Panasonic,LIF-183,2023,60.9,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01353,BLD086,MDB,Electrical,17,LS Electric,MDB-654,2009,235.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ01354,BLD086,Generator,Electrical,20,Carrier,GEN-894,2013,385.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01355,BLD086,Cooling Tower,HVAC,Roof,Carrier,COO-980,2016,354.4,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ01356,BLD087,Booster Pump,Plumbing,7,LS Electric,BOO-610,2024,4.5,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ01357,BLD087,Split AC,HVAC,2,Panasonic,SPL-646,2023,197.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01358,BLD087,Temperature Sensor,BMS,8,ABB,TEM-798,2025,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ01359,BLD087,Water Pump,Plumbing,8,Toshiba,WAT-385,2021,317.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ01360,BLD087,Water Pump,Plumbing,2,Mitsubishi,WAT-486,2026,144.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ01361,BLD087,Fire Pump,Fire Safety,4,Siemens,FIR-363,2024,303.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ01362,BLD087,Cooling Tower,HVAC,Roof,Siemens,COO-449,2026,330.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ01363,BLD087,AHU,HVAC,1,LS Electric,AHU-482,2025,130.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ01364,BLD087,Fire Pump,Fire Safety,6,Carrier,FIR-295,2022,32.6,Maintenance,Low,SYNTHETIC_VN_REALISTIC
